Image,Caption
http://134.100.15.200/flickr8k/Images/3506560025_8d0f4f9ac4.jpg,The young adults take a group shot of themselves .
http://134.100.15.200/flickr8k/Images/3506560025_8d0f4f9ac4.jpg,a middle aged woman climbs a mountain .
http://134.100.15.200/flickr8k/Images/3507076266_8b17993fbb.jpg,Three people and a sled .
http://134.100.15.200/flickr8k/Images/3507076266_8b17993fbb.jpg,Men playing soccer in a field
http://134.100.15.200/flickr8k/Images/3507076266_8b17993fbb.jpg,A man wearing glasses and his black and white dog wearing a black collar are playing with a tennis ball .
http://134.100.15.200/flickr8k/Images/3507076266_8b17993fbb.jpg,A man in a uniform playing with a black dog .
http://134.100.15.200/flickr8k/Images/3507076266_8b17993fbb.jpg,Man in brown jacket leading black horse
http://134.100.15.200/flickr8k/Images/3514019869_7de4ece2a5.jpg,A black and white dog prepares to catch a Frisbee .
http://134.100.15.200/flickr8k/Images/3514019869_7de4ece2a5.jpg,A woman next to a dog which is running an obstacle course .
http://134.100.15.200/flickr8k/Images/3514019869_7de4ece2a5.jpg,A dog jumps over an obstacle .
http://134.100.15.200/flickr8k/Images/3514019869_7de4ece2a5.jpg,A white dog is standing on its hind legs with a ball in its mouth .
http://134.100.15.200/flickr8k/Images/3514179514_cbc3371b92.jpg,A girl playing softball takes a strike .
http://134.100.15.200/flickr8k/Images/3514179514_cbc3371b92.jpg,A baseman tries to catch a ball while a runner tries to make the base in a community game .
http://134.100.15.200/flickr8k/Images/3514179514_cbc3371b92.jpg,The cricketer is swinging a bat in the air .
http://134.100.15.200/flickr8k/Images/3516825206_5750824874.jpg,A man jumps while snow skiing .
http://134.100.15.200/flickr8k/Images/3516825206_5750824874.jpg,A person riding a horse with a mountain range in the far background .
http://134.100.15.200/flickr8k/Images/3516825206_5750824874.jpg,A child running with a snowboard on a snow covered surface .
http://134.100.15.200/flickr8k/Images/3518126579_e70e0cbb2b.jpg,Group of children in blue uniforms sitting on steps .
http://134.100.15.200/flickr8k/Images/3518126579_e70e0cbb2b.jpg,A skateboarder jumps his board down a flight of stairs .
http://134.100.15.200/flickr8k/Images/3518126579_e70e0cbb2b.jpg,A young man attempts to ride a unicycle down an outdoor stairway stained with moss .
http://134.100.15.200/flickr8k/Images/3518126579_e70e0cbb2b.jpg,A man sits on the stairs next to his bike .
http://134.100.15.200/flickr8k/Images/3518126579_e70e0cbb2b.jpg,Two figures are walking by a pond .
http://134.100.15.200/flickr8k/Images/3521374954_37371b49a4.jpg,A little girl wearing sunglasses puts her feet into the kitchen sink .
http://134.100.15.200/flickr8k/Images/3521374954_37371b49a4.jpg,"A baby with a pink outfit on has a pacifier , and she is on a chair with another woman ."
http://134.100.15.200/flickr8k/Images/3521374954_37371b49a4.jpg,A young girl is wearing a purple shirt and pink headband .
http://134.100.15.200/flickr8k/Images/3521374954_37371b49a4.jpg,A woman holds a fat baby with sunglasses and a denim hat .
http://134.100.15.200/flickr8k/Images/3523471597_87e0bf3b21.jpg,A man wearing a red hat looks down as another man watches .
http://134.100.15.200/flickr8k/Images/3523471597_87e0bf3b21.jpg,A group of five adults stand posing in front of buildings .
http://134.100.15.200/flickr8k/Images/3523471597_87e0bf3b21.jpg,A man with a red collar and gray beard looks at the camera .
http://134.100.15.200/flickr8k/Images/3523474077_16e14bc54c.jpg,"An adult with two kids , one child making a face and the other kissing the adult 's cheek ."
http://134.100.15.200/flickr8k/Images/3523474077_16e14bc54c.jpg,A man in a suit dances with a young girl in front of an audience .
http://134.100.15.200/flickr8k/Images/3523559027_a65619a34b.jpg,Five people standing in front of a body of water .
http://134.100.15.200/flickr8k/Images/352382023_7605223d1c.jpg,Rafting boat on river .
http://134.100.15.200/flickr8k/Images/3523874798_9ba2fa46e3.jpg,A toddler in a red jacket is balancing on top of snow .
http://134.100.15.200/flickr8k/Images/3523874798_9ba2fa46e3.jpg,A young girl standing in front of a fountain
http://134.100.15.200/flickr8k/Images/3523874798_9ba2fa46e3.jpg,a white woman in a green sweater holds a smiling child whilst a smiling boy in a yellow shirt looks on .
http://134.100.15.200/flickr8k/Images/3523874798_9ba2fa46e3.jpg,Naked people riding bikes .
http://134.100.15.200/flickr8k/Images/3523874798_9ba2fa46e3.jpg,A man rides a yellow bike over a ramp while others watch .
http://134.100.15.200/flickr8k/Images/3523874798_9ba2fa46e3.jpg,The two children swinging together on a swing .
http://134.100.15.200/flickr8k/Images/3523874798_9ba2fa46e3.jpg,A person on a skateboard .
http://134.100.15.200/flickr8k/Images/352981175_16ff5c07e4.jpg,A man riding a blue motorcycle jumps over a ramp .
http://134.100.15.200/flickr8k/Images/352981175_16ff5c07e4.jpg,Two people on a motorcycle .
http://134.100.15.200/flickr8k/Images/352981175_16ff5c07e4.jpg,A child sleds over a mound of snow as others watch him .
http://134.100.15.200/flickr8k/Images/352981175_16ff5c07e4.jpg,Two children kneeling down with pirate hats on
http://134.100.15.200/flickr8k/Images/3530843182_35af2c821c.jpg,a white woman in a green sweater holds a smiling child whilst a smiling boy in a yellow shirt looks on .
http://134.100.15.200/flickr8k/Images/3530843182_35af2c821c.jpg,The young adults take a group shot of themselves .
http://134.100.15.200/flickr8k/Images/3530843182_35af2c821c.jpg,A boy sitting in a car making a surprised face
http://134.100.15.200/flickr8k/Images/353180303_6a24179c50.jpg,An old man with white hair in a red hat
http://134.100.15.200/flickr8k/Images/353180303_6a24179c50.jpg,A woman sings into a microphone while playing guitar .
http://134.100.15.200/flickr8k/Images/353180303_6a24179c50.jpg,A woman wearing a hat and red scarf stands among others wearing similar clothes .
http://134.100.15.200/flickr8k/Images/3532205154_5674b628ea.jpg,"An asian man in a suit on the subway , asleep ."
http://134.100.15.200/flickr8k/Images/3532205154_5674b628ea.jpg,A profile of a young person with a punk hairstyle and pierced ear and nose in a cowboy shirt .
http://134.100.15.200/flickr8k/Images/3532205154_5674b628ea.jpg,A man is sitting at a table full of military items and clothing .
http://134.100.15.200/flickr8k/Images/3537400880_8f410d747d.jpg,Naked people riding bikes .
http://134.100.15.200/flickr8k/Images/3537400880_8f410d747d.jpg,A person on a dirt bike is riding up a sandy hill .
http://134.100.15.200/flickr8k/Images/3537400880_8f410d747d.jpg,A brown dog leaps into the air next to a black dog on a sandy bay .
http://134.100.15.200/flickr8k/Images/3537400880_8f410d747d.jpg,A person drives an ATV through mud .
http://134.100.15.200/flickr8k/Images/3538213870_9856a76b2a.jpg,The girls were in the crowd .
http://134.100.15.200/flickr8k/Images/3538213870_9856a76b2a.jpg,A young girl is wearing a purple shirt and pink headband .
http://134.100.15.200/flickr8k/Images/3538213870_9856a76b2a.jpg,Girls in pink dresses walk toward a cruise ship
http://134.100.15.200/flickr8k/Images/3539767254_c598b8e6c7.jpg,Five people standing in front of a body of water .
http://134.100.15.200/flickr8k/Images/3539767254_c598b8e6c7.jpg,A black dog jumps into the water off a dock .
http://134.100.15.200/flickr8k/Images/3539767254_c598b8e6c7.jpg,A man and woman look back at the camera while standing in front of a red art structure .
http://134.100.15.200/flickr8k/Images/3539767254_c598b8e6c7.jpg,Two boys jumping off the pier into the water .
http://134.100.15.200/flickr8k/Images/3540416981_4e74f08cbb.jpg,Two white dogs running
http://134.100.15.200/flickr8k/Images/3540416981_4e74f08cbb.jpg,Five black dogs running across the grass .
http://134.100.15.200/flickr8k/Images/3540416981_4e74f08cbb.jpg,A white dog jumps in the water to catch a tennis ball .
http://134.100.15.200/flickr8k/Images/3540416981_4e74f08cbb.jpg,"A white dog runs in the grass ,"
http://134.100.15.200/flickr8k/Images/3540416981_4e74f08cbb.jpg,A white dog with a muzzle is running through an uncut field with a fence nearby .
http://134.100.15.200/flickr8k/Images/3541474181_489f19fae7.jpg,A man jumps while snow skiing .
http://134.100.15.200/flickr8k/Images/3541474181_489f19fae7.jpg,Person snowboarding at a ski slope .
http://134.100.15.200/flickr8k/Images/3541474181_489f19fae7.jpg,a skier is throwing up snow as he skis off piste .
http://134.100.15.200/flickr8k/Images/3542484764_77d8920ec9.jpg,rugby match
http://134.100.15.200/flickr8k/Images/3542484764_77d8920ec9.jpg,A baseman tries to catch a ball while a runner tries to make the base in a community game .
http://134.100.15.200/flickr8k/Images/3542484764_77d8920ec9.jpg,Collie jumping over a training hurdle that is on the grass .
http://134.100.15.200/flickr8k/Images/3544793763_b38546a5e8.jpg,rugby match
http://134.100.15.200/flickr8k/Images/3544793763_b38546a5e8.jpg,A man wearing black boxing shorts and white boxing gloves and a man in white boxing shorts and white boxing gloves are fighting in the ring .
http://134.100.15.200/flickr8k/Images/3544793763_b38546a5e8.jpg,Two boxers with white gloves are fighting .
http://134.100.15.200/flickr8k/Images/3544793763_b38546a5e8.jpg,A man balances on his forearms while a child watches in front of a colorful background .
http://134.100.15.200/flickr8k/Images/3545586120_283d728a97.jpg,Two people are sitting next to a wood-stacked campfire at night .
http://134.100.15.200/flickr8k/Images/3545586120_283d728a97.jpg,A martial artist breaks a brick .
http://134.100.15.200/flickr8k/Images/3545586120_283d728a97.jpg,A man wearing black boxing shorts and white boxing gloves and a man in white boxing shorts and white boxing gloves are fighting in the ring .
http://134.100.15.200/flickr8k/Images/3545652636_0746537307.jpg,A young boy is getting ready to hit a baseball .
http://134.100.15.200/flickr8k/Images/3545652636_0746537307.jpg,A little boy preparing to hit a baseball
http://134.100.15.200/flickr8k/Images/3545652636_0746537307.jpg,Two women are playing a game with sticks and a small white ball .
http://134.100.15.200/flickr8k/Images/3545652636_0746537307.jpg,A man in a red uniform is playing backset ball with a man in a white uniform blocking his shot .
http://134.100.15.200/flickr8k/Images/3545652636_0746537307.jpg,Two women with blue and white uniforms playing floor hockey
http://134.100.15.200/flickr8k/Images/3545652636_0746537307.jpg,A soccer team wearing red posing together .
http://134.100.15.200/flickr8k/Images/354642192_3b7666a2dd.jpg,a boy jumps into the blue pool water .
http://134.100.15.200/flickr8k/Images/354642192_3b7666a2dd.jpg,a dog is making a splash in a blue paddling pool .
http://134.100.15.200/flickr8k/Images/354642192_3b7666a2dd.jpg,A boys jumps in the water while another boy looks on .
http://134.100.15.200/flickr8k/Images/354642192_3b7666a2dd.jpg,The boy is whispering in the girls ear .
http://134.100.15.200/flickr8k/Images/3549583146_3e8bb2f7e9.jpg,A young child is riding a purple bike .
http://134.100.15.200/flickr8k/Images/3549583146_3e8bb2f7e9.jpg,"A smiling boy in an orange shirt with a safari hat sits at the playground , while a boy in a blue shirt looks on ."
http://134.100.15.200/flickr8k/Images/3549583146_3e8bb2f7e9.jpg,A little boy with a blue helmet rides his bike with his feet on the handlebars .
http://134.100.15.200/flickr8k/Images/3549583146_3e8bb2f7e9.jpg,A young boy is riding a bike .
http://134.100.15.200/flickr8k/Images/3554634863_5f6f616639.jpg,A crowd of people at an outdoor event
http://134.100.15.200/flickr8k/Images/3554634863_5f6f616639.jpg,A woman wearing a white glove peers over the crowd .
http://134.100.15.200/flickr8k/Images/3554634863_5f6f616639.jpg,A crowd of people stands attentively in a plaza with buildings in the background .
http://134.100.15.200/flickr8k/Images/3554634863_5f6f616639.jpg,A group of men are playing rugby .
http://134.100.15.200/flickr8k/Images/3554634863_5f6f616639.jpg,A woman writing while standing by men .
http://134.100.15.200/flickr8k/Images/3554634863_5f6f616639.jpg,"Crowded Mexican restaurant , empty chair in foreground ."
http://134.100.15.200/flickr8k/Images/3554634863_5f6f616639.jpg,"Talk between man in Hawaiian shirt , older man in gray and man seen from behind ."
http://134.100.15.200/flickr8k/Images/3556598205_86c180769d.jpg,A person on a dirt bike is riding up a sandy hill .
http://134.100.15.200/flickr8k/Images/3556598205_86c180769d.jpg,A man riding a motorbike kicks up dirt .
http://134.100.15.200/flickr8k/Images/3556598205_86c180769d.jpg,A person is in the air while riding his bicycle on top of the train on a clear blue sky day .
http://134.100.15.200/flickr8k/Images/3558370311_5734a15890.jpg,A man wearing all black and a black hat is smiling .
http://134.100.15.200/flickr8k/Images/3558370311_5734a15890.jpg,"A man with dark glasses , a black jacket , and a white and red horizontally-striped shirt pointing at something while standing on a sidewalk ."
http://134.100.15.200/flickr8k/Images/3562050678_4196a7fff3.jpg,A black dog walks on the beach near the rocks .
http://134.100.15.200/flickr8k/Images/3562050678_4196a7fff3.jpg,A person is standing on jagged rocks above the water below .
http://134.100.15.200/flickr8k/Images/3562050678_4196a7fff3.jpg,A man standing on a rock in a river with a spash next to him .
http://134.100.15.200/flickr8k/Images/3564312955_716e86c48b.jpg,A young boy in a swimming suit sits in water .
http://134.100.15.200/flickr8k/Images/3564312955_716e86c48b.jpg,A boy in swim trunks screams while being sprayed with water .
http://134.100.15.200/flickr8k/Images/3564312955_716e86c48b.jpg,A small child squats and puts dirt into his mouth .
http://134.100.15.200/flickr8k/Images/3564312955_716e86c48b.jpg,Two girls with orange shirts .
http://134.100.15.200/flickr8k/Images/3564543247_05cdbc31cf.jpg,a boy jumps into the blue pool water .
http://134.100.15.200/flickr8k/Images/3564543247_05cdbc31cf.jpg,Naked people riding bikes .
http://134.100.15.200/flickr8k/Images/3564543247_05cdbc31cf.jpg,A little boy is jumping out of the pool .
http://134.100.15.200/flickr8k/Images/3564543247_05cdbc31cf.jpg,a boy plays with a noodle by the pool .
http://134.100.15.200/flickr8k/Images/3564543247_05cdbc31cf.jpg,A boy takes a flying leap into the water .
http://134.100.15.200/flickr8k/Images/3564543247_05cdbc31cf.jpg,Children play in an inflatable pool .
http://134.100.15.200/flickr8k/Images/3565598162_56044bc2f7.jpg,People waiting to cross the street in front of a pharmacy with lit up sign .
http://134.100.15.200/flickr8k/Images/3565598162_56044bc2f7.jpg,almost 2 dozen people are riding on the outside of a cart down a road
http://134.100.15.200/flickr8k/Images/3565598162_56044bc2f7.jpg,A group of five adults stand posing in front of buildings .
http://134.100.15.200/flickr8k/Images/3565598162_56044bc2f7.jpg,A woman writing while standing by men .
http://134.100.15.200/flickr8k/Images/3565598162_56044bc2f7.jpg,A man wearing a green shirt looks down at a cellphone .
http://134.100.15.200/flickr8k/Images/3565598162_56044bc2f7.jpg,People stand outside near a concrete wall and a window .
http://134.100.15.200/flickr8k/Images/3565598162_56044bc2f7.jpg,A person descends a rope from a cliff into the ocean .
http://134.100.15.200/flickr8k/Images/3568197730_a071d7595b.jpg,"Two guys walking , one carrying a skateboard"
http://134.100.15.200/flickr8k/Images/3568197730_a071d7595b.jpg,A man carries a child while he walks with a woman .
http://134.100.15.200/flickr8k/Images/3568197730_a071d7595b.jpg,An in-line skater is attempting a trick in a long metal rail behind a large structure .
http://134.100.15.200/flickr8k/Images/3568197730_a071d7595b.jpg,A man on a bike is jumping off a dirt ramp .
http://134.100.15.200/flickr8k/Images/3569406219_f37ebf7b92.jpg,A skateboarder in striped shorts skating down a street .
http://134.100.15.200/flickr8k/Images/3569406219_f37ebf7b92.jpg,A woman sings into a microphone while playing guitar .
http://134.100.15.200/flickr8k/Images/3569406219_f37ebf7b92.jpg,A brown and white dogs stands in front of a wooden building while tennis balls fly through the air .
http://134.100.15.200/flickr8k/Images/3569406219_f37ebf7b92.jpg,A man standing in front of a brick building .
http://134.100.15.200/flickr8k/Images/3569979711_6507841268.jpg,"A young , long-haired , girl on the beach , is jumping in the air ."
http://134.100.15.200/flickr8k/Images/3569979711_6507841268.jpg,"A man in grey on a rocky cliff , overlooking the mountains ."
http://134.100.15.200/flickr8k/Images/3571147934_d1c8af1d6e.jpg,Three people sit at an outdoor cafe .
http://134.100.15.200/flickr8k/Images/3571147934_d1c8af1d6e.jpg,Men burn an Israeli flag .
http://134.100.15.200/flickr8k/Images/3571147934_d1c8af1d6e.jpg,Two women with a baby carriage in a building next to a table and chairs .
http://134.100.15.200/flickr8k/Images/3571147934_d1c8af1d6e.jpg,Two women are dancing while men play music behind them .
http://134.100.15.200/flickr8k/Images/3571147934_d1c8af1d6e.jpg,Kids are waiting at the bottom of a staircase attached to a brick building .
http://134.100.15.200/flickr8k/Images/3571147934_d1c8af1d6e.jpg,A man standing in front of a brick building .
http://134.100.15.200/flickr8k/Images/3572267708_9d8a81d4a4.jpg,An adult is pulling a child out of a ball pit .
http://134.100.15.200/flickr8k/Images/3572267708_9d8a81d4a4.jpg,people are at a costume party .
http://134.100.15.200/flickr8k/Images/3576259024_9c05b163aa.jpg,A little boy is leaping in the air onto a water slide .
http://134.100.15.200/flickr8k/Images/3576259024_9c05b163aa.jpg,A man riding a brown horse poses in front of a mountain scene .
http://134.100.15.200/flickr8k/Images/3578841731_f775cab089.jpg,A little dog running on sand .
http://134.100.15.200/flickr8k/Images/3578914491_36019ba703.jpg,"A white dog runs in the grass ,"
http://134.100.15.200/flickr8k/Images/3582742297_1daa29968e.jpg,Three dogs are running in a field .
http://134.100.15.200/flickr8k/Images/3582742297_1daa29968e.jpg,A dog is taking a dive into a body of water .
http://134.100.15.200/flickr8k/Images/3582742297_1daa29968e.jpg,Two dogs run down a dirt path in the forest .
http://134.100.15.200/flickr8k/Images/3584534971_b44f82c4b9.jpg,A woman riding a bike in a park
http://134.100.15.200/flickr8k/Images/3584534971_b44f82c4b9.jpg,A little boy with a blue helmet rides his bike with his feet on the handlebars .
http://134.100.15.200/flickr8k/Images/3584534971_b44f82c4b9.jpg,girl posing on tree
http://134.100.15.200/flickr8k/Images/3584561689_b6eb24dd70.jpg,"A young , fit man wearing short does a high right kick in the air ."
http://134.100.15.200/flickr8k/Images/3584561689_b6eb24dd70.jpg,A snowboarder jumps high in the air over a snowy hill .
http://134.100.15.200/flickr8k/Images/3584561689_b6eb24dd70.jpg,A young woman watches as a young blond boy swings in a chair swing with buildings visible in the background .
http://134.100.15.200/flickr8k/Images/3584930205_a3f58a4b7c.jpg,A man and young girl eat a meal on a city street .
http://134.100.15.200/flickr8k/Images/3584930205_a3f58a4b7c.jpg,A little girl wearing a pink shirt jumps off a swing .
http://134.100.15.200/flickr8k/Images/3584930205_a3f58a4b7c.jpg,A skateboarder is performing a trick in the air .
http://134.100.15.200/flickr8k/Images/3584930205_a3f58a4b7c.jpg,A cyclist in a helmet and yellow jersey .
http://134.100.15.200/flickr8k/Images/3585487286_ef9a8d4c56.jpg,A black dog is coming out of the ocean water on the beach with something in its mouth .
http://134.100.15.200/flickr8k/Images/3585487286_ef9a8d4c56.jpg,A white dog is running through the water onto the shore .
http://134.100.15.200/flickr8k/Images/3585487286_ef9a8d4c56.jpg,A dog is running along the beach beside the ocean .
http://134.100.15.200/flickr8k/Images/3585598356_8ce815bbb9.jpg,Two woman in colorful costumes look at a little girl wearing a brown vest .
http://134.100.15.200/flickr8k/Images/3585598356_8ce815bbb9.jpg,Two men and a woman smile at the camera .
http://134.100.15.200/flickr8k/Images/3585598356_8ce815bbb9.jpg,A woman posing with a statue alongside a group of boys
http://134.100.15.200/flickr8k/Images/3585598356_8ce815bbb9.jpg,two woman are showing different facial expressions and wearing gold and purple costumes .
http://134.100.15.200/flickr8k/Images/3585598356_8ce815bbb9.jpg,a woman wearing a black and white outfit while holding her sunglasses .
http://134.100.15.200/flickr8k/Images/3585598356_8ce815bbb9.jpg,A young girl dressed in pink with a hair barrette pursing her lips at a big chocolate milkshake .
http://134.100.15.200/flickr8k/Images/3589367895_5d3729e3ea.jpg,A group of students in uniform stand in front of the gate .
http://134.100.15.200/flickr8k/Images/3589367895_5d3729e3ea.jpg,A musician and a crowd next to stage full of musical instruments .
http://134.100.15.200/flickr8k/Images/3589367895_5d3729e3ea.jpg,An Indian chief in full dress .
http://134.100.15.200/flickr8k/Images/3589895574_ee08207d26.jpg,A little girl sits in a plastic swing set .
http://134.100.15.200/flickr8k/Images/3589895574_ee08207d26.jpg,A little boy is going down a pulley swing .
http://134.100.15.200/flickr8k/Images/3589895574_ee08207d26.jpg,A girls in a blue shirt holds a flower while sitting on a man 's shoulders .
http://134.100.15.200/flickr8k/Images/3589895574_ee08207d26.jpg,Two children swinging on a tire swing .
http://134.100.15.200/flickr8k/Images/3589895574_ee08207d26.jpg,People at park sitting on benches and a woman taking care of her child in the stroller .
http://134.100.15.200/flickr8k/Images/3591458156_f1a9a33918.jpg,A man at a rodeo is thrown off a horse .
http://134.100.15.200/flickr8k/Images/3591458156_f1a9a33918.jpg,A rodeo rider gets tossed up into the air by a black bull as fellow cowboys look on .
http://134.100.15.200/flickr8k/Images/3591462960_86045906bd.jpg,A rodeo rider gets tossed up into the air by a black bull as fellow cowboys look on .
http://134.100.15.200/flickr8k/Images/3591462960_86045906bd.jpg,A person descends a rope from a cliff into the ocean .
http://134.100.15.200/flickr8k/Images/3592968286_b63c81bcd2.jpg,Two people are sitting next to a wood-stacked campfire at night .
http://134.100.15.200/flickr8k/Images/3592968286_b63c81bcd2.jpg,A person riding a horse with a mountain range in the far background .
http://134.100.15.200/flickr8k/Images/3592968286_b63c81bcd2.jpg,A man is sitting at a table full of military items and clothing .
http://134.100.15.200/flickr8k/Images/3592992234_6d3fe58a70.jpg,a man rowing a ganilla down a watery path
http://134.100.15.200/flickr8k/Images/3592992234_6d3fe58a70.jpg,A girl is swinging and looking down with her hair flying .
http://134.100.15.200/flickr8k/Images/3592992234_6d3fe58a70.jpg,A small boy with braids runs through a field of tall green grass .
http://134.100.15.200/flickr8k/Images/3593392955_a4125087f6.jpg,The large brown dog is chasing after the little brown dog .
http://134.100.15.200/flickr8k/Images/3593392955_a4125087f6.jpg,A curly clack dog is running down a natural path .
http://134.100.15.200/flickr8k/Images/3593392955_a4125087f6.jpg,Two dogs run down a dirt path in the forest .
http://134.100.15.200/flickr8k/Images/3596131692_91b8a05606.jpg,Three children in neon colors play soccer while young man watches
http://134.100.15.200/flickr8k/Images/3596131692_91b8a05606.jpg,A collie plays with a white ball in a field of green grass .
http://134.100.15.200/flickr8k/Images/3597326009_3678a98a43.jpg,Two people sit on a large rock near a city street .
http://134.100.15.200/flickr8k/Images/359837950_9e22ffe6c2.jpg,A man with a big backpack is walking through a grass trail up a hill .
http://134.100.15.200/flickr8k/Images/359837950_9e22ffe6c2.jpg,Two dogs run down a dirt path in the forest .
http://134.100.15.200/flickr8k/Images/359837950_9e22ffe6c2.jpg,A black dog walking along a rocky terrain .
http://134.100.15.200/flickr8k/Images/3601843201_4809e66909.jpg,A man riding a motorcycle is performing a trick at a track .
http://134.100.15.200/flickr8k/Images/3601843201_4809e66909.jpg,A motorcyclist races around a track .
http://134.100.15.200/flickr8k/Images/3601843201_4809e66909.jpg,Two people on a motorcycle .
http://134.100.15.200/flickr8k/Images/3601843201_4809e66909.jpg,Two motocross riders next to each other on a dirt track .
http://134.100.15.200/flickr8k/Images/3602838407_bf13e49243.jpg,"Two children , one of which is holding a stick , are standing on the beach as the sun begins to set ."
http://134.100.15.200/flickr8k/Images/3602838407_bf13e49243.jpg,Three dogs running through water .
http://134.100.15.200/flickr8k/Images/3602838407_bf13e49243.jpg,A dark dog is competing in a dog show competition .
http://134.100.15.200/flickr8k/Images/3602838407_bf13e49243.jpg,A boy is on the beach with a paddle in his hand as he walks through the ocean water .
http://134.100.15.200/flickr8k/Images/3605061440_1d08c80a57.jpg,Two children playing with a ball on the grass .
http://134.100.15.200/flickr8k/Images/3605061440_1d08c80a57.jpg,A dog rolling in the grass .
http://134.100.15.200/flickr8k/Images/3605061440_1d08c80a57.jpg,A girls in a blue shirt holds a flower while sitting on a man 's shoulders .
http://134.100.15.200/flickr8k/Images/3605061440_1d08c80a57.jpg,A white and black dog is jumping in the air trying to catch a tennis ball .
http://134.100.15.200/flickr8k/Images/3605061440_1d08c80a57.jpg,girl posing on tree
http://134.100.15.200/flickr8k/Images/3605676864_0fb491267e.jpg,A young boy in swimming trunks is walking with his arms outstretched on the beach .
http://134.100.15.200/flickr8k/Images/3605676864_0fb491267e.jpg,A little girl wearing sunglasses puts her feet into the kitchen sink .
http://134.100.15.200/flickr8k/Images/3605676864_0fb491267e.jpg,A little boy is leaping in the air onto a water slide .
http://134.100.15.200/flickr8k/Images/3609032038_005c789f64.jpg,A man is riding a dirt bike over some rocks .
http://134.100.15.200/flickr8k/Images/3609032038_005c789f64.jpg,Two men are standing together while one looks through binoculars .
http://134.100.15.200/flickr8k/Images/3609032038_005c789f64.jpg,Man on a dirt bike
http://134.100.15.200/flickr8k/Images/3609032038_005c789f64.jpg,A motocross bike is being ridden along a woodland path .
http://134.100.15.200/flickr8k/Images/3609032038_005c789f64.jpg,A shaggy dog runs down a dirt trail in a lush forest .
http://134.100.15.200/flickr8k/Images/3609032038_005c789f64.jpg,A young girl plays in fountain water .
http://134.100.15.200/flickr8k/Images/3609645320_815c294b65.jpg,A person lies on the grass with a shopping cart nearby .
http://134.100.15.200/flickr8k/Images/3609645320_815c294b65.jpg,A man scales a rock in the forest .
http://134.100.15.200/flickr8k/Images/3609645320_815c294b65.jpg,girl posing on tree
http://134.100.15.200/flickr8k/Images/3609645320_815c294b65.jpg,A woman holding a camera .
http://134.100.15.200/flickr8k/Images/3609645320_815c294b65.jpg,A man points his finger to the path ahead as he sits on the dirt path .
http://134.100.15.200/flickr8k/Images/3610683688_bbe6d725ed.jpg,A surfer rides a wave in a clear blue ocean .
http://134.100.15.200/flickr8k/Images/3610683688_bbe6d725ed.jpg,A large brown dog with a stick in his mouth coming out of water .
http://134.100.15.200/flickr8k/Images/3610683688_bbe6d725ed.jpg,A surfer in water and foam .
http://134.100.15.200/flickr8k/Images/3613424631_3ae537624f.jpg,A man is riding a dirt bike over some rocks .
http://134.100.15.200/flickr8k/Images/3613424631_3ae537624f.jpg,A man in red pushes his motocross bike up a rock .
http://134.100.15.200/flickr8k/Images/3613424631_3ae537624f.jpg,Man on a dirt bike
http://134.100.15.200/flickr8k/Images/3613424631_3ae537624f.jpg,a group of people sitting outside in the dirt on the ground .
http://134.100.15.200/flickr8k/Images/3613800013_5a54968ab0.jpg,Two white dogs running
http://134.100.15.200/flickr8k/Images/3613800013_5a54968ab0.jpg,A white dog in the snow running with an object in its mouth
http://134.100.15.200/flickr8k/Images/3613800013_5a54968ab0.jpg,A gray terrier runs in a snow-covered field .
http://134.100.15.200/flickr8k/Images/3613800013_5a54968ab0.jpg,"A white dog runs in the grass ,"
http://134.100.15.200/flickr8k/Images/3613800013_5a54968ab0.jpg,A collie plays with a white ball in a field of green grass .
http://134.100.15.200/flickr8k/Images/3613800013_5a54968ab0.jpg,A white dog with a muzzle is running through an uncut field with a fence nearby .
http://134.100.15.200/flickr8k/Images/3613955682_3860e116cf.jpg,A group of men are playing rugby .
http://134.100.15.200/flickr8k/Images/3613955682_3860e116cf.jpg,A soccer team wearing red posing together .
http://134.100.15.200/flickr8k/Images/3613955682_3860e116cf.jpg,Two people sit on a large rock near a city street .
http://134.100.15.200/flickr8k/Images/3613955682_3860e116cf.jpg,A man is walking in a field behind two donkeys .
http://134.100.15.200/flickr8k/Images/3619416477_9d18580a14.jpg,A person hanging from a parachute makes a splash as their body hits the water .
http://134.100.15.200/flickr8k/Images/3619416477_9d18580a14.jpg,A white birds lands swiftly in the water .
http://134.100.15.200/flickr8k/Images/3624327440_bef4f33f32.jpg,A man jumps while snow skiing .
http://134.100.15.200/flickr8k/Images/3624327440_bef4f33f32.jpg,A person riding a snowboard jumps high over the snowy hill .
http://134.100.15.200/flickr8k/Images/3624327440_bef4f33f32.jpg,A man standing in front of a brick building .
http://134.100.15.200/flickr8k/Images/3627011534_485f667b10.jpg,Two girls are in pajama pants and appear to be dancing .
http://134.100.15.200/flickr8k/Images/3627011534_485f667b10.jpg,A young girl is wearing a purple shirt and pink headband .
http://134.100.15.200/flickr8k/Images/3627011534_485f667b10.jpg,A young girl dressed in pink with a hair barrette pursing her lips at a big chocolate milkshake .
http://134.100.15.200/flickr8k/Images/3630332976_fdba22c50b.jpg,A woman in a red shirt holding a cellphone .
http://134.100.15.200/flickr8k/Images/3630641436_8f9ac5b9b2.jpg,Two dogs are running towards each other on a beach .
